agricultural sciences,engineering and technology,humanities,medical and health sciences,natural sciences,social sciences,ecMaxContribution,fundingScheme,duration,month,country,activityType,contributors,proportion_cost,split
0.0,1.0,0.0,0.0,1.0,0.0,2078673.0,HORIZON-IA,1095,9,PL,PRC,7,0.822122489417809,train
0.0,1.0,0.0,0.0,0.0,0.0,4999012.5,HORIZON-CSA,1095,9,BE,OTH,12,1.0,train
,,,,,,3978056.93,HORIZON-RIA,1095,10,RS,HES,7,1.0,test
0.0,1.0,0.0,0.0,2.0,0.0,5594130.25,HORIZON-RIA,1460,10,BE,REC,11,0.9999998659309194,train
1.0,1.0,0.0,0.0,1.0,0.0,3998708.0,HORIZON-CSA,1095,7,FR,REC,15,0.9999999674895002,train
0.0,0.0,0.0,0.0,4.0,0.0,4663334.0,HORIZON-IA,1460,8,FI,REC,10,0.7740646334193781,train
0.0,2.0,0.0,0.0,3.0,0.0,2471780.0,HORIZON-RIA,1095,9,FI,HES,6,1.0,train
,,,,,,3880687.5,HORIZON-IA,1095,9,CZ,HES,8,0.9562376987830458,train
0.0,0.0,0.0,0.0,1.0,1.0,4444228.75,HORIZON-RIA,1095,10,IT,HES,8,1.0,train
0.0,0.0,1.0,0.0,2.0,1.0,3493992.0,HORIZON-RIA,1095,11,IT,HES,17,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,8416876.5,HORIZON-RIA,1095,11,NL,HES,19,0.999851392129663,train
0.0,1.0,0.0,0.0,0.0,2.0,4990046.0,HORIZON-RIA,1460,10,ES,HES,8,0.999999949900264,test
0.0,2.0,0.0,0.0,3.0,0.0,3741382.25,HORIZON-RIA,1095,9,FR,REC,8,1.0,train
1.0,1.0,0.0,0.0,2.0,1.0,2399074.23,HORIZON-IA,1276,9,DE,HES,10,0.8787101591808738,test
0.0,0.0,0.0,0.0,1.0,0.0,3742855.0,HORIZON-RIA,1095,10,ES,PRC,7,1.0,train
1.0,0.0,0.0,0.0,1.0,1.0,5507269.0,HORIZON-IA,1095,1,EL,REC,19,0.8270451624749676,train
0.0,2.0,0.0,0.0,1.0,1.0,3090920.0,HORIZON-RIA,1277,12,BE,REC,7,1.0,train
0.0,0.0,1.0,0.0,2.0,0.0,3088475.5,HORIZON-RIA,1095,9,IT,HES,9,1.0,train
,,,,,,3431000.0,HORIZON-RIA,1095,10,BE,PRC,8,1.0,train
2.0,2.0,0.0,0.0,0.0,0.0,2746950.25,HORIZON-IA,1095,9,IT,REC,9,0.8686370076114123,test
0.0,0.0,0.0,0.0,3.0,0.0,4996729.25,HORIZON-RIA,1276,9,EL,REC,12,1.0,train
0.0,1.0,0.0,2.0,0.0,0.0,2457203.5,HORIZON-IA,1095,9,AT,OTH,7,0.9041423547517357,train
0.0,0.0,0.0,0.0,3.0,1.0,3998413.0,HORIZON-RIA,1095,9,ES,REC,13,1.0,train
0.0,0.0,0.0,0.0,1.0,3.0,4999695.0,HORIZON-RIA,1095,12,ES,REC,18,1.0,train
0.0,0.0,0.0,0.0,2.0,3.0,3498525.25,HORIZON-RIA,1460,11,NO,HES,9,0.9216189000978644,train
1.0,0.0,0.0,0.0,2.0,0.0,8406433.95,HORIZON-RIA,1095,9,NL,PRC,17,0.9989305364341906,train
0.0,2.0,0.0,0.0,1.0,0.0,2811561.0,HORIZON-RIA,1095,10,ES,PRC,10,1.0,train
0.0,2.0,0.0,0.0,0.0,0.0,4781502.5,HORIZON-RIA,1095,10,IT,HES,10,1.0,test
0.0,0.0,0.0,0.0,2.0,1.0,9127711.0,HORIZON-RIA,1095,9,EL,HES,18,0.9999999726108776,train
1.0,1.0,0.0,0.0,0.0,0.0,2998370.0,HORIZON-IA,1276,9,EL,HES,10,0.9442271672563028,train
0.0,0.0,0.0,0.0,2.0,1.0,4893811.5,HORIZON-RIA,1460,9,FR,PRC,14,0.999999997956603,test
0.0,0.0,0.0,0.0,1.0,0.0,8478106.0,HORIZON-RIA,1095,9,ES,REC,17,0.9999999705122828,test
0.0,0.0,0.0,0.0,3.0,0.0,1500000.0,HORIZON-CSA,1095,8,NL,OTH,9,1.0,train
0.0,0.0,1.0,0.0,3.0,1.0,4786875.0,HORIZON-RIA,1095,10,IT,PRC,10,1.0,train
0.0,2.0,0.0,0.0,0.0,2.0,2934800.0,HORIZON-IA,1095,9,EL,REC,10,0.8951040419675331,test
0.0,0.0,0.0,0.0,0.0,3.0,7449850.0,HORIZON-IA,1033,9,FI,HES,4,1.0,train
0.0,3.0,0.0,0.0,1.0,0.0,3298408.24,HORIZON-RIA,1460,11,DE,HES,11,0.9999998484117526,train
0.0,0.0,0.0,0.0,1.0,0.0,4603206.0,HORIZON-RIA,1095,11,ES,PRC,11,0.9999999456900286,train
0.0,2.0,0.0,1.0,2.0,0.0,6664541.0,HORIZON-RIA,1460,7,IT,REC,9,0.9999999624880408,test
0.0,0.0,0.0,0.0,1.0,0.0,4963701.75,HORIZON-RIA,1276,1,EL,REC,8,0.9999999496343656,train
0.0,1.0,0.0,0.0,1.0,0.0,4135317.5,HORIZON-RIA,1095,10,DK,REC,11,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1247340.0,HORIZON-RIA,1095,10,PT,REC,11,1.0,train
0.0,2.0,0.0,0.0,0.0,0.0,4274284.38,HORIZON-IA,1460,9,BE,REC,7,0.873087425127087,test
0.0,0.0,0.0,0.0,0.0,1.0,3350720.0,HORIZON-RIA,1095,10,CZ,HES,8,1.0,test
0.0,0.0,0.0,0.0,3.0,1.0,1499750.0,HORIZON-CSA,913,6,IT,PRC,8,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,5999935.0,HORIZON-IA,1276,9,EL,REC,12,0.8478549197120385,train
0.0,0.0,0.0,0.0,1.0,1.0,4820000.0,HORIZON-RIA,1095,7,EL,HES,16,1.0,test
,,,,,,1877250.0,HORIZON-IA,1276,9,IT,REC,5,0.8672903672903672,train
0.0,2.0,0.0,0.0,1.0,0.0,3265740.25,HORIZON-RIA,1095,9,FI,REC,6,1.0,train
0.0,1.0,0.0,0.0,2.0,2.0,11499999.0,HORIZON-RIA,1460,7,DE,REC,31,0.9999761962167376,train
0.0,0.0,0.0,0.0,2.0,0.0,4581135.0,HORIZON-RIA,1095,1,EL,HES,13,1.0,test
0.0,1.0,0.0,0.0,0.0,1.0,2568721.0,HORIZON-IA,1460,10,SE,HES,7,1.0,train
0.0,2.0,0.0,0.0,0.0,0.0,2999725.0,HORIZON-IA,1095,9,ES,REC,6,0.87861602384506,train
0.0,1.0,0.0,0.0,1.0,1.0,7434058.5,HORIZON-RIA,1095,9,DE,REC,26,0.9999999663709948,train
0.0,3.0,0.0,0.0,2.0,0.0,4151212.5,HORIZON-RIA,1460,9,BE,REC,7,0.9999998795532776,test
0.0,2.0,0.0,0.0,3.0,0.0,4158961.0,HORIZON-RIA,1095,10,EL,PRC,15,0.9999999398888364,train
0.0,0.0,1.0,0.0,0.0,0.0,4070321.89,HORIZON-RIA,1095,10,NL,HES,5,0.9989032296380356,test
0.0,1.0,0.0,0.0,0.0,0.0,7952677.0,HORIZON-RIA,1276,9,IT,PRC,14,0.999999937128093,train
0.0,0.0,0.0,0.0,1.0,0.0,5734395.0,HORIZON-RIA,1095,9,IT,PRC,14,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1993340.0,HORIZON-CSA,1095,9,LV,REC,7,1.0,train
0.0,0.0,0.0,0.0,0.0,4.0,2948250.25,HORIZON-RIA,1095,9,SE,HES,12,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,4392540.0,HORIZON-RIA,1095,7,EL,PRC,14,1.0,train
,,,,,,6097399.5,HORIZON-IA,1187,10,BE,REC,10,0.9308142847198306,train
0.0,1.0,0.0,0.0,3.0,0.0,8822235.5,HORIZON-RIA,1095,10,ES,REC,19,0.999999971662512,train
0.0,0.0,0.0,0.0,3.0,0.0,2619812.5,HORIZON-RIA,1095,9,BE,HES,7,1.0,test
0.0,0.0,0.0,0.0,5.0,0.0,1240097.5,HORIZON-RIA,1095,10,ES,HES,13,1.0,train
0.0,0.0,0.0,3.0,0.0,0.0,499336.0,HORIZON-CSA,730,7,ES,HES,4,,train
1.0,1.0,0.0,0.0,2.0,1.0,2201654.72,HORIZON-EIC,1095,10,ES,REC,8,1.0,train
,,,,,,499968.0,HORIZON-CSA,730,6,RO,OTH,6,,train
0.0,0.0,0.0,4.0,1.0,0.0,4387825.75,HORIZON-EIC,1460,9,DE,REC,8,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,2368910.0,HORIZON-EIC,1095,10,IT,HES,7,1.0,test
,,,,,,498187.5,HORIZON-CSA,730,10,SK,PRC,6,,train
,,,,,,498625.0,HORIZON-CSA,730,6,BE,OTH,5,,test
0.0,0.0,0.0,0.0,1.0,0.0,409376.0,HORIZON-CSA,730,6,IE,OTH,6,,train
0.0,1.0,0.0,0.0,1.0,1.0,499644.0,HORIZON-CSA,730,9,BE,OTH,6,,test
,,,,,,500000.0,HORIZON-CSA,730,9,FR,OTH,5,,train
,,,,,,497325.0,HORIZON-CSA,730,7,FR,OTH,6,,test
,,,,,,3712326.24,HORIZON-CSA,975,5,DE,OTH,7,1.0,test
0.0,1.0,0.0,0.0,1.0,0.0,499968.0,HORIZON-CSA,730,9,IT,OTH,5,,test
0.0,3.0,0.0,0.0,2.0,0.0,2835282.5,HORIZON-EIC,1460,10,FI,HES,8,1.0,train
,,,,,,482000.0,HORIZON-CSA,548,7,CY,HES,8,,train
,,,,,,3980291.0,HORIZON-EIC,1095,10,DE,REC,6,0.999999937190526,train
,,,,,,353500.0,HORIZON-CSA,730,8,IL,OTH,5,,train
0.0,0.0,0.0,0.0,1.0,0.0,491697.5,HORIZON-CSA,730,9,ES,OTH,4,,train
0.0,1.0,0.0,0.0,1.0,0.0,4098438.0,HORIZON-EIC,1825,11,DE,REC,5,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,532756.25,HORIZON-CSA,607,9,NL,PRC,5,,train
,,,,,,499195.72,HORIZON-CSA,730,10,NL,HES,5,,test
,,,,,,499262.62,HORIZON-CSA,730,10,FR,OTH,7,,train
,,,,,,500620.95,HORIZON-CSA,730,7,ES,OTH,11,,test
1.0,0.0,0.0,0.0,2.0,0.0,4395570.38,HORIZON-EIC,1460,1,FR,REC,8,0.9999999431245632,train
0.0,1.0,0.0,2.0,0.0,0.0,4428402.5,HORIZON-EIC,1095,10,ES,REC,8,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,3784703.75,HORIZON-EIC,1095,10,FR,REC,4,1.0,test
0.0,1.0,0.0,2.0,2.0,0.0,4406097.5,HORIZON-EIC,1825,10,FR,HES,6,1.0,train
0.0,3.0,0.0,1.0,1.0,0.0,4034074.3,HORIZON-EIC,1460,11,IT,HES,11,0.9999806155072224,test
0.0,0.0,0.0,1.0,1.0,0.0,2805403.82,HORIZON-EIC,1825,11,IT,OTH,7,1.0,test
0.0,1.0,0.0,1.0,2.0,0.0,3946172.5,HORIZON-EIC,1825,10,FR,REC,6,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,2839511.0,HORIZON-EIC,1460,10,IT,HES,5,0.9486345369953926,train
0.0,2.0,0.0,1.0,0.0,1.0,3617783.75,HORIZON-EIC,1095,10,FR,PRC,7,1.0,train
0.0,1.0,1.0,0.0,1.0,1.0,3926432.26,HORIZON-EIC,1460,10,ES,REC,6,0.9999999363289706,train
0.0,0.0,0.0,1.0,2.0,1.0,4149921.0,HORIZON-EIC,1460,9,NL,HES,7,0.999999939757893,train
0.0,0.0,0.0,0.0,1.0,0.0,3997917.0,HORIZON-EIC,1460,12,NL,HES,4,0.99999993746744,train
0.0,0.0,1.0,0.0,1.0,0.0,3298843.75,HORIZON-EIC,1460,10,ES,HES,8,1.0,test
0.0,2.0,0.0,0.0,2.0,0.0,4194947.5,HORIZON-EIC,1825,10,ES,REC,6,0.9999999690103402,train
0.0,0.0,0.0,4.0,1.0,0.0,3797562.5,HORIZON-EIC,1460,10,IT,PRC,7,1.0,train
0.0,1.0,0.0,4.0,0.0,0.0,4475946.0,HORIZON-EIC,1825,11,NL,HES,5,1.0,test
0.0,0.0,0.0,0.0,2.0,0.0,3502967.49,HORIZON-EIC,1460,10,SE,HES,7,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,3799402.5,HORIZON-EIC,1460,10,AT,HES,8,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,3229932.25,HORIZON-EIC,1277,10,ES,HES,6,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,2105228.0,HORIZON-EIC,1460,11,BE,HES,4,1.0,train
0.0,0.0,0.0,1.0,3.0,0.0,3360825.0,HORIZON-EIC,1825,10,IT,HES,9,0.947158166176999,train
0.0,0.0,0.0,0.0,1.0,0.0,4500000.0,HORIZON-EIC,1460,10,IT,REC,10,1.0,test
0.0,0.0,0.0,5.0,0.0,0.0,1364281.25,HORIZON-EIC,1095,9,DE,HES,4,1.0,test
0.0,0.0,0.0,3.0,0.0,0.0,3644418.0,HORIZON-EIC,1460,11,BE,HES,1,0.941396886694672,train
0.0,0.0,0.0,0.0,2.0,0.0,3314383.75,HORIZON-EIC,1460,9,IE,HES,11,1.0,train
0.0,0.0,0.0,5.0,0.0,0.0,1782000.0,HORIZON-EIC,1095,10,FR,PRC,1,0.9848024316109424,train
0.0,0.0,0.0,0.0,2.0,0.0,3857067.0,HORIZON-EIC,1460,11,DK,HES,7,0.9999998703678378,train
0.0,1.0,0.0,0.0,1.0,0.0,4485655.0,HORIZON-EIC,1460,10,LU,HES,5,1.0,train
0.0,1.0,0.0,1.0,2.0,0.0,2856441.0,HORIZON-EIC,1825,11,NL,HES,3,1.0,test
0.0,2.0,0.0,1.0,1.0,0.0,4043375.0,HORIZON-AG,1825,11,PT,PRC,3,1.0,test
0.0,1.0,0.0,0.0,1.0,0.0,3132460.0,HORIZON-EIC,1460,10,NL,HES,11,1.0,train
0.0,2.0,0.0,0.0,0.0,1.0,2550196.0,HORIZON-EIC,1277,10,FI,HES,5,0.9999999019683288,train
0.0,0.0,0.0,3.0,1.0,1.0,3999225.0,HORIZON-EIC,1460,9,NL,PRC,4,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,3330897.5,HORIZON-EIC,1095,12,ES,HES,5,1.0,train
0.0,0.0,0.0,2.0,2.0,0.0,3337725.0,HORIZON-EIC,1825,11,NO,HES,8,0.9707718680569404,train
0.0,0.0,0.0,0.0,0.0,1.0,2000000.0,HORIZON-CSA,1186,9,IE,PRC,3,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,2777853.6,HORIZON-TMA-MSCA-DN,1460,1,DK,HES,20,,train
0.0,1.0,0.0,0.0,2.0,2.0,1999585.0,HORIZON-CSA,1460,10,CY,HES,13,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,5334732.0,HORIZON-ERC-SYG,2191,9,BE,HES,2,1.0,train
0.0,0.0,1.0,0.0,4.0,0.0,11348614.0,HORIZON-ERC-SYG,2191,7,DE,REC,3,1.0,test
2.0,1.0,0.0,0.0,0.0,2.0,1969761.0,HORIZON-CSA,1095,7,HR,HES,14,0.9999993654056472,train
,,,,,,2325576.75,HORIZON-CSA,730,9,PT,HES,22,1.0,train
,,,,,,1741737.5,HORIZON-CSA,1095,10,MT,HES,15,1.0,test
,,,,,,1871311.5,HORIZON-CSA,1095,9,CZ,HES,9,0.999715654685387,train
,,,,,,1905934.34,HORIZON-CSA,1095,10,PT,HES,6,1.0,train
,,,,,,1998758.0,HORIZON-CSA,1095,10,RO,HES,20,1.0,train
,,,,,,1975312.5,HORIZON-CSA,912,10,ES,HES,11,1.0,train
,,,,,,1964601.76,HORIZON-CSA,1095,10,PT,HES,16,1.0,test
0.0,0.0,0.0,1.0,2.0,0.0,9997500.0,HORIZON-ERC-SYG,2191,1,NL,HES,4,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,999878.75,HORIZON-CSA,914,5,DK,PRC,6,,train
0.0,1.0,0.0,0.0,1.0,0.0,9848970.0,HORIZON-ERC-SYG,2191,4,NL,HES,4,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,244,6,FR,PRC,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,11221642.0,ERC-SYG,2191,4,DE,HES,3,0.9999999554432428,test
,,,,,,75000.0,HORIZON-CSA,244,6,FR,PRC,1,,train
0.0,0.0,0.0,1.0,0.0,2.0,75000.0,HORIZON-CSA,182,6,IT,PRC,1,,train
0.0,0.0,1.0,4.0,0.0,0.0,10834795.0,HORIZON-ERC-SYG,2191,4,FR,REC,5,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,364,6,DE,PRC,1,,train
0.0,1.0,0.0,1.0,0.0,0.0,2160201.6,HORIZON-TMA-MSCA-DN,1460,2,DE,HES,22,,train
0.0,0.0,0.0,0.0,4.0,0.0,9938446.0,HORIZON-ERC-SYG,2191,9,BE,HES,4,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,75000.0,HORIZON-CSA,182,6,LT,PRC,1,,train
0.0,0.0,0.0,1.0,2.0,1.0,75000.0,HORIZON-CSA,364,6,ES,PRC,1,,train
0.0,1.0,0.0,0.0,1.0,0.0,8976957.0,HORIZON-ERC-SYG,2191,1,IT,HES,7,1.0,train
1.0,1.0,0.0,0.0,2.0,0.0,75000.0,HORIZON-CSA,364,6,IE,PRC,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,183,7,DE,PRC,1,,train
0.0,0.0,0.0,1.0,3.0,0.0,11319929.0,HORIZON-ERC-SYG,2191,5,FR,REC,4,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,364,7,FR,PRC,1,,test
0.0,1.0,0.0,0.0,0.0,0.0,7762668.75,HORIZON-ERC-SYG,2191,3,FR,HES,7,1.0,test
0.0,0.0,0.0,1.0,4.0,0.0,8620835.0,HORIZON-ERC-SYG,2191,5,FR,REC,3,1.0,test
,,,,,,75000.0,HORIZON-CSA,364,6,SE,PRC,1,,train
0.0,0.0,0.0,1.0,1.0,0.0,75000.0,HORIZON-CSA,364,6,EE,PRC,1,,train
0.0,1.0,1.0,0.0,3.0,0.0,13800936.0,HORIZON-ERC-SYG,2191,10,NL,HES,5,1.0,test
0.0,0.0,0.0,0.0,0.0,1.0,9994960.0,HORIZON-ERC-SYG,2191,5,ES,HES,2,1.0,train
0.0,1.0,0.0,2.0,0.0,0.0,75000.0,HORIZON-CSA,182,6,IT,PRC,1,,train
0.0,0.0,0.0,0.0,2.0,0.0,7932935.0,HORIZON-ERC-SYG,2191,3,DE,HES,3,1.0,train
1.0,2.0,0.0,0.0,0.0,0.0,70000.0,HORIZON-CSA,364,6,SK,PRC,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,4999906.0,HORIZON-RIA,822,11,CH,REC,9,0.999999973999512,train
0.0,1.0,1.0,0.0,1.0,1.0,8707028.75,HORIZON-ERC-SYG,2191,6,FR,REC,5,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,13982850.0,HORIZON-ERC-SYG,2191,10,DE,REC,3,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,75000.0,HORIZON-CSA,272,6,NL,PRC,1,,train
0.0,0.0,2.0,0.0,1.0,2.0,8520592.0,HORIZON-ERC-SYG,2191,6,ES,HES,8,1.0,test
,,,,,,75000.0,HORIZON-CSA,182,6,TR,PRC,1,,train
0.0,2.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,364,6,DE,PRC,1,,train
0.0,0.0,0.0,1.0,0.0,0.0,75000.0,HORIZON-CSA,364,6,PT,PRC,1,,test
0.0,1.0,0.0,0.0,0.0,0.0,75000.0,HORIZON-CSA,273,7,ES,PRC,1,,train
0.0,0.0,0.0,1.0,1.0,1.0,14000000.0,HORIZON-ERC-SYG,2191,3,DE,REC,3,1.0,train
0.0,0.0,0.0,1.0,3.0,0.0,10000000.0,HORIZON-ERC-SYG,2191,6,DE,HES,6,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,8870987.0,HORIZON-ERC-SYG,2191,4,AT,HES,3,1.0,train
0.0,0.0,0.0,5.0,0.0,0.0,8793579.0,HORIZON-ERC-SYG,2191,1,ES,REC,3,1.0,train
0.0,0.0,0.0,1.0,2.0,0.0,10858174.0,HORIZON-ERC-SYG,2191,6,DE,REC,3,1.0,train
0.0,0.0,0.0,3.0,1.0,0.0,9813625.0,HORIZON-ERC-SYG,2191,5,AT,HES,3,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,75000.0,HORIZON-CSA,182,6,IT,PRC,1,,train
0.0,1.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,303,6,NL,PRC,1,,test
0.0,0.0,3.0,0.0,2.0,0.0,10296259.0,HORIZON-ERC-SYG,2191,10,FR,HES,5,1.0,train
0.0,1.0,0.0,0.0,0.0,0.0,75000.0,HORIZON-CSA,244,6,SE,PRC,1,,train
0.0,0.0,0.0,0.0,5.0,0.0,9884611.0,HORIZON-ERC-SYG,2191,5,ES,REC,6,0.9999999747081606,train
0.0,0.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,364,6,AT,PRC,1,,train
0.0,0.0,0.0,0.0,5.0,0.0,8721625.0,ERC-SYG,2191,5,SE,HES,3,1.0,test
0.0,0.0,0.0,1.0,0.0,1.0,75000.0,HORIZON-CSA,364,7,IL,PRC,1,,test
0.0,0.0,0.0,0.0,3.0,0.0,75000.0,HORIZON-CSA,273,7,ES,PRC,1,,train
0.0,0.0,0.0,0.0,2.0,0.0,75000.0,HORIZON-CSA,244,6,ES,PRC,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,11260286.0,HORIZON-ERC-SYG,2191,9,DK,HES,4,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,75000.0,HORIZON-CSA,182,6,DE,PRC,1,,train
0.0,2.0,0.0,0.0,0.0,0.0,75000.0,HORIZON-CSA,272,6,LT,PRC,1,,train
0.0,0.0,0.0,0.0,3.0,0.0,8138040.0,HORIZON-ERC-SYG,2191,11,DE,HES,4,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,2673813.6,HORIZON-TMA-MSCA-DN,1460,1,BE,HES,14,,train
0.0,0.0,0.0,3.0,1.0,1.0,9927253.75,HORIZON-ERC-SYG,2191,10,IT,HES,6,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,75000.0,HORIZON-CSA,364,6,DE,PRC,1,,train
0.0,1.0,0.0,0.0,3.0,0.0,75000.0,HORIZON-CSA,364,7,NL,HES,1,,train
0.0,0.0,0.0,1.0,3.0,0.0,5000764.0,ERC-SYG,2191,6,ES,REC,3,1.0,train
0.0,1.0,0.0,0.0,2.0,0.0,9982879.0,HORIZON-ERC-SYG,2191,4,DE,REC,3,1.0,test
,,,,,,996375.0,HORIZON-CSA,730,1,IT,REC,7,,train
0.0,0.0,0.0,0.0,0.0,1.0,75000.0,HORIZON-CSA,272,6,NO,PRC,1,,train
0.0,1.0,0.0,1.0,1.0,0.0,75000.0,HORIZON-CSA,364,6,AT,PRC,1,,test
0.0,0.0,1.0,0.0,0.0,0.0,75000.0,HORIZON-CSA,364,6,NO,PRC,1,,train
1.0,0.0,0.0,0.0,0.0,0.0,75000.0,HORIZON-CSA,364,7,DE,PRC,1,,train
0.0,0.0,0.0,0.0,5.0,0.0,9458525.0,HORIZON-ERC-SYG,2191,4,DE,HES,3,1.0,train
,,,,,,996243.75,HORIZON-CSA,911,9,IT,PRC,10,,train
,,,,,,998750.0,HORIZON-CSA,730,9,PT,PRC,6,,train
0.0,0.0,0.0,0.0,1.0,0.0,10259926.0,HORIZON-ERC-SYG,2191,1,DE,REC,3,1.0,train
0.0,1.0,0.0,0.0,2.0,1.0,75000.0,HORIZON-CSA,244,6,DE,PRC,1,,test
0.0,0.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,364,7,IL,PRC,1,,train
0.0,0.0,0.0,1.0,1.0,0.0,75000.0,HORIZON-CSA,364,6,PT,PRC,1,,test
0.0,0.0,0.0,0.0,0.0,1.0,75000.0,HORIZON-CSA,182,6,IE,PRC,1,,train
0.0,0.0,0.0,0.0,1.0,2.0,999706.0,HORIZON-CSA,914,7,PT,OTH,4,,train
0.0,1.0,0.0,3.0,0.0,0.0,75000.0,HORIZON-CSA,364,7,FR,PRC,1,,train
0.0,3.0,0.0,0.0,2.0,0.0,75000.0,HORIZON-CSA,364,6,PL,PRC,1,,train
0.0,0.0,0.0,0.0,2.0,0.0,13929477.0,HORIZON-ERC-SYG,2191,4,DK,HES,6,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,75000.0,HORIZON-CSA,364,6,NL,PRC,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,364,7,DE,PRC,1,,train
1.0,1.0,0.0,0.0,0.0,1.0,75000.0,HORIZON-CSA,547,6,SE,PRC,1,,train
,,,,,,993786.44,HORIZON-CSA,821,9,ES,OTH,10,,train
0.0,0.0,0.0,4.0,0.0,0.0,75000.0,HORIZON-CSA,364,7,NO,PRC,1,,train
0.0,0.0,0.0,0.0,0.0,1.0,75000.0,HORIZON-CSA,244,6,NO,PRC,1,,train
1.0,0.0,0.0,1.0,2.0,0.0,75000.0,HORIZON-CSA,244,6,PL,PRC,1,,test
0.0,2.0,0.0,0.0,1.0,0.0,75000.0,HORIZON-CSA,182,6,IT,PRC,1,,train
0.0,0.0,0.0,0.0,2.0,2.0,75000.0,HORIZON-CSA,182,6,IT,PRC,1,,test
0.0,0.0,0.0,3.0,1.0,0.0,75000.0,HORIZON-CSA,182,6,DE,PRC,1,,test
0.0,0.0,0.0,0.0,1.0,1.0,75000.0,HORIZON-CSA,364,6,DE,PRC,1,,test
0.0,0.0,0.0,0.0,1.0,0.0,1985709.6,HORIZON-TMA-MSCA-DN,1460,3,IE,HES,12,,train
0.0,2.0,0.0,0.0,3.0,0.0,3891441.6,HORIZON-TMA-MSCA-DN-JD,1460,3,CY,HES,19,,train
0.0,0.0,0.0,0.0,2.0,0.0,2637216.0,HORIZON-TMA-MSCA-DN,1460,2,IT,REC,14,,train
0.0,0.0,0.0,0.0,0.0,1.0,2502993.6,HORIZON-TMA-MSCA-DN,1460,9,NL,HES,20,,train
0.0,1.0,0.0,0.0,1.0,0.0,4201236.0,HORIZON-TMA-MSCA-DN-ID,1460,10,NL,HES,14,,train
0.0,1.0,0.0,0.0,1.0,0.0,1828303.2,HORIZON-TMA-MSCA-DN,1460,2,TR,HES,10,,test
0.0,1.0,0.0,2.0,2.0,0.0,2642601.6,HORIZON-TMA-MSCA-DN,1460,9,NL,HES,24,,train
0.0,1.0,0.0,0.0,2.0,0.0,2807107.2,HORIZON-TMA-MSCA-DN,1460,10,DK,HES,15,,train
,,,,,,2605759.2,HORIZON-TMA-MSCA-DN,1460,9,DE,HES,20,,train
0.0,0.0,0.0,0.0,1.0,0.0,2370903.6,HORIZON-TMA-MSCA-DN-ID,1460,10,NL,HES,11,,train
,,,,,,2644804.8,HORIZON-TMA-MSCA-DN,1460,3,BE,HES,14,,train
0.0,0.0,0.0,1.0,1.0,0.0,2785809.6,HORIZON-TMA-MSCA-DN,1460,9,DK,HES,14,,train
0.0,0.0,0.0,2.0,0.0,0.0,4116902.4,HORIZON-TMA-MSCA-DN-JD,1460,2,NL,HES,26,,train
0.0,0.0,0.0,0.0,1.0,0.0,2618733.6,HORIZON-TMA-MSCA-DN,1460,2,EL,HES,11,,train
0.0,0.0,0.0,2.0,3.0,0.0,2656677.6,HORIZON-TMA-MSCA-DN,1641,11,ES,REC,16,,train
